zcta,aland_sqm
77364,78596684
77365,91440325
77367,2094660
77368,19587242
77369,94892951
77371,329455660
77372,134298866
77373,61513788
77374,134321050
77375,88862763
77376,80081156
77377,101313196
77378,251867074
77379,65952474
77380,32152707
77381,33725582
77382,29306434
77384,45237660
77385,56612100
77386,104855686
77388,35928070
77389,54382968
77396,69503532
77401,9672269
77406,168041973
77407,49088378
77412,22399492
77414,1342540271
77415,4500169
77417,155777443
77418,492290137
77419,163529579
77420,137936803
77422,442274804
77423,373467589
77426,229903937
77428,214412896
77429,99242163
77430,289141319
77432,65545906
77433,151412316
77434,494611216
77435,363821718
77436,16702822
77437,833683803
77440,13256946
77441,113249125
77442,499748298
77443,788374
77444,97067173
77445,458543015
77446,16989959
77447,260119824
77448,16411764
77449,77385924
77450,52956579
77451,2991784
77453,30106581
77454,50770145
77455,546174414
77456,135798188
77457,26169600
77458,93997438
77459,84815629
77460,1801194
77461,382956012
77464,4777386
77465,504463399
77466,29942967
77467,63793091
77468,49740372
77469,338481526
77470,73981102
77471,223617979
77473,303620
77474,538771572
77475,61578471
77476,13323080
77477,27147992
77478,25174405
77479,85318410
77480,370055543
77481,20715934
77482,153231306
77483,93669398
77484,400597238
77485,215835317
77486,122990409
77488,561982232
77489,29058399
77493,149667428
77494,105829656
77498,40154792
77502,14542215
77503,22356612
77504,14320087
77505,23698242
77506,24848332
77507,36175497
77510,75575152
77511,410643195
77514,564781859
77515,531691211
77517,52560385
77518,7510235
77519,107258876
77520,62312769
77521,107494829
77523,233098883
77530,34191419
77531,51146518
77532,203107251
77533,66606382
77534,93226920
77535,813049790
77536,32531279
77538,377201299
77539,130464332
77541,314807234
77545,31664715
77546,68259173
77547,6954956
77550,19443637
77551,9867684
77554,91325560
77560,81165704
77561,1406299
77562,38424202
77563,136285998
77564,136085593
77565,9869532
77566,61304220
77568,32670090
77571,90539035
77573,77982784
77575,620068987
77577,51541328
77578,96708687
77580,8009612
77581,66757290
77583,432574521
77584,83122840
77585,271756333
77586,33646962
77587,7667483
77590,45696388
77591,27970956
77597,56380751
77598,31361208
77611,62450986
77612,899777176
77613,98506353
77614,26551963
77615,39310279
77616,135359917
77617,14961469
77619,15465250
77622,58132905
77623,40636674
77624,156938012
77625,801278665
77627,27391794
77629,165057471
77630,234678031
77632,342255828
77640,100420899
77642,51018539
77650,54407980
77651,32134113
77655,121956274
77656,407368168
77657,165960404
77659,301762305
77660,143979769
77661,104962028
77662,360548756
77663,56087291
77664,420001323
77665,348789749
77701,17884012
77702,3207937
77703,34472154
77705,614790363
77706,29237848
77707,38276823
77708,18329659
77713,258111195
77801,8322024
77802,30419635
77803,33284474
77807,249288314
77808,647604305
77830,488400393
77831,566184693
77833,812861750
77835,290909380
77836,1143053320
77837,270322122
77840,29012523
77845,383931756
77853,130998163
77855,66849678
77856,1018407819
77857,158316680
77859,439037062
77861,330002431
77864,519700274
77865,364880398
77867,32634695
77868,702694609
77871,511890792
77872,195239451
77873,209020935
77876,26915199
77878,64847948
77879,485564574
77880,246942383
77901,51249499
77904,312460089
77905,1087161917
77950,221664850
77951,61215597
77954,958411373
77957,979064677
77960,43910621
77961,105190986
77962,426493602
77963,1676793251
77964,1500425382
77968,463505935
77969,74692806
77970,116429974
77971,157227685
77973,112384895
77974,66529498
77975,205703237
77976,56160722
77977,22332022
77978,26992641
77979,883368947
77982,33189076
77983,292292307
77984,403851074
77987,12207475
77988,3708662
77990,283281893
77991,55958172
77993,38607984
77994,135274688
77995,924184846
78001,93628556
78002,107548553
78003,584663774
78004,68040484
78005,461506061
78006,807763906
78007,65888734
78008,488913189
78009,185191175
78010,189781633
78011,493434042
78012,86227828
78013,596402717
78014,2715394531
78015,54191658
78016,411199197
78017,964677051
78019,2504494486
78021,740455654
78022,1137477664
78023,193043033
78024,675705196
78025,113758739
78026,562007466
78027,204827579
78028,649259912
78029,23694
78039,47527574
78040,16318257
78041,47449678
78043,450437288
78044,544975576
78045,1873944637
78046,636966570
78050,13862349
78052,98197641
78055,613934302
78056,261096431
78057,255075577
78058,1439405656
78059,105952850
78060,1018943
78061,1432724319
78063,314876535
78064,607456501
78065,431919442
78066,66165239
78067,374029156
78069,84338353
78070,356665574
78071,929591295
78072,2229456551
78073,134526562
78075,344724363
78076,1237258989
78101,132702016
78102,1214659576
78104,60041052
78107,299830827
78108,79984346
78109,54289039
78112,130825823
78113,728122447
78114,950251589
78116,316501917
78117,138805116
78118,469392715
78119,846088017
78121,266497902
78122,130783705
78123,10137778
78124,147520492
78125,76201192
78130,239148720
78132,480691424
78133,216626479
78140,375624739
78141,153956459
78142,14539013
78143,4528838
78144,5820247
78145,9489979
78146,100311061
78147,8969122
78148,24406647
78150,410363
78151,270565015
78152,94890125
78154,85160990
78155,917967292
78159,402015304
78160,471766366
78161,33169613
78162,80740495
78163,199810919
78164,731865513
78201,18422238
78202,6020565
78203,3330089
78204,6835378
78205,3086395
78207,18977041
78208,2552551
78209,26382462
78210,19261958
78211,26619968
78212,17509410
78213,20727129
78214,34727706
78215,2907499
78216,37030716
78217,27252939
78218,30622436
78219,35643883
78220,24037607
78221,78808568
78222,56740156
78223,107243207
78224,57343509
78225,5078911
78226,18497204
78227,35774585
78228,28373993
78229,14844190
78230,26990557
78231,10007827
78232,31176961
78233,34040576
78234,11778170
78235,2715227
78236,24540409
78237,19099560
78238,24886337
78239,17200608
78240,29347110
78242,20367027
78243,1206636
78244,24052137
78245,86068094
78247,42529758
78248,10153199
78249,38541640
78250,24872029
78251,39287334
78252,89529647
78253,140732012
78254,70056061
78255,47285137
78256,22511345
78257,100824215
78258,41118895
78259,35723279
78260,57404996
78261,77361861
78263,94833757
78264,170896400
78266,97332734
78330,45169370
78332,1294533704
78335,633209
78336,126925913
78338,60836059
78339,2575423
78340,56142651
78341,634848843
78342,4633709
78343,427798045
78344,311637727
78349,327048771
78351,5555508
78352,4071783
78353,525822550
78355,886876397
78357,790517335
78358,1358675
78359,6968465
78361,3006163253
78362,49189277
78363,395941716
78368,560336780
78369,269342791
78370,240282063
78371,557427643
78372,555017312
78373,44547160
78374,123107881
78375,266660232
78376,631012167
78377,1188416400
78379,210714342
78380,869623334
78382,260911803
78383,396151901
78384,1180933162
78385,530487557
78387,555524502
78389,330016600
78390,442123605
78391,44973027
78393,428327523
78401,5580459
78402,2695747
78404,8046998
78405,13152170
78406,33351090
78407,10482156
78408,11505879
78409,30678493
78410,59187880
78411,15541624
78412,22786553
78413,20786413
78414,37155424
78415,268451640
78416,7594430
78417,23596491
78418,113525572
78419,3325536
78501,39727223
78503,43954885
78504,45793396
78516,98507300
78520,95595863
78521,241371060
78526,114284527
78535,3163654
78536,154438768
78537,161820143
78538,183919635
78539,34033186
78541,748538308
78542,440041680
78543,15411513
78545,34328500
78548,10127733
78549,71703254
78550,247583275
78552,127375868
78557,30381057
78558,3515061
78559,91344595
78560,35000234
78561,4726334
78562,65414588
78563,673007013
78564,160856767
78565,13769152
78566,298055560
78567,4779175
78569,344035604
78570,193099883
78572,201138158
78573,88404405
78574,152364662
78575,31965512
78576,99528598
78577,82258210
78578,155112018
78579,21696422
78580,625906090
78582,1686265926
78583,228807213
78584,616703521
78585,26168667
78586,456718823
78588,100823470
78589,53831058
78590,7137235
78591,323204719
78592,9045762
78593,100934279
78594,4791066
78595,38789721
78596,153748072
78597,23322290
78598,14624764
78602,501485582
78605,423549157
78606,633386535
78607,31611270
78608,99776758
78609,60788625
78610,239353378
78611,719311861
78612,243076175
78613,72917132
78614,130535157
78615,135719824
78616,284712296
78617,179885191
78618,427905505
78619,99885245
78620,446528555
78621,483435312
78622,2139274
78623,53157015
78624,1833772231
78626,241076307
78628,189949436
78629,1101702585
78631,841943160
78632,249383284
78633,213051232
78634,164821108
78635,41302164
78636,905561828
78638,296677148
78639,113942289
78640,237445125
78641,327347545
78642,259333515
78643,1823415970
78644,483370269
78645,82051537
78648,376898500
78650,173560900
78652,44823059
78653,271506111
78654,519342158
78655,92310311
78656,55445541
78657,102189530
78659,294345903
78660,117709354
78661,6547129
78662,206747907
78663,318920971
78664,42933920
78665,48585765
78666,457400403
78669,363468827
78670,7358912
78671,120473220
78672,34293217
78675,194898878
78676,433873760
78677,66473909
78681,56424866
78701,4218137
78702,12944529
78703,14437160
78704,22515051
78705,5686654
78712,824603
78717,33266526
78719,48194543
78721,9588243
78722,3919525
78723,17979290
78724,63850688
78725,45711494
78726,28204418
78727,22190814
78728,21005004
78729,23786163
78730,37754252
78731,22438250
78732,34535174
78733,29661288
78734,52124167
78735,53217112
78736,75075387
78737,98278036
78738,44015417
78739,29580313
78741,19655756
78742,14931010
78744,55498866
78745,34597828
78746,58390387
78747,61549794
78748,32834713
78749,26079625
78750,34733545
78751,6211947
78752,8661159
78753,28146300
78754,34325417
78756,4329298
78757,12732630
78758,24052440
78759,36043134
78801,2110394230
78802,31395741
78827,264023595
78828,462348021
78829,1349779668
78830,532353844
78832,2810786076
78833,629725641
78834,1441879027
78836,550036631
78837,2148763442
78838,116853618
78839,930689568
78840,2464265726
78843,12444385
78850,697075881
78851,1154251753
78852,1483179833
78860,130820563
78861,1192332743
78870,305538249
78871,1120874152
78872,478732140
78873,588835554
78877,154584777
78879,117175408
78880,4424025533
78881,634274608
78883,196778264
78884,629620774
78885,200911838
78886,255462880
78931,44324969
78932,141074632
78933,279810686
78934,496960756
78935,176341957
78938,57024252
78940,348497357
78941,404765999
78942,532275913
78943,15052220
78944,41336788
78945,652857439
78946,249795071
78947,553744588
78948,166527828
78949,206416157
78950,285520965
78951,5570466
78953,237093245
78954,194710058
78956,437235316
78957,484832789
78959,404713399
78962,503619795
78963,107758031
79001,1067837908
79003,102560396
79005,514326854
79007,115289833
79009,300087276
79010,451609384
79011,309655885
79012,172622236
79013,12138953
79014,2443244023
79015,994874607
79016,34106
79018,953560115
79019,1387945587
79021,44405852
79022,4968912830
79024,150734409
79025,33458417
79027,780855072
79029,779271414
79031,301161588
79032,50095161
79033,30483964
79034,761880980
79035,1734166921
79036,165963706
79039,579903096
79040,1402240674
79041,687824259
79042,1111261100
79043,374495230
79044,506908744
79045,3161812450
79046,414873086
79051,91458346
79052,467549405
79053,50092739
79054,104254795
79056,106028550
79057,996787581
79058,105712925
79059,1254750253
